infinitivo,ending,pensyl,prepensyl,pospensyl,stem,null,null,tense,mood,class_pensyl,class_suff,1,1,conjugacion
recibir,ir,ci,NULL,ci,b,null,null,1,0,0,ía,1,1,recibía
recibir,ir,ci,NULL,ci,b,null,null,1,0,0,íamos,1,1,recibíamos
recibir,ir,ci,NULL,ci,b,null,null,1,0,0,íais,1,1,recibíais
recibir,ir,ci,NULL,ci,b,null,null,1,0,0,ían,1,1,recibían
recibir,ir,ci,NULL,ci,b,null,null,2,0,0,í,0,1,recibí
recibir,ir,ci,NULL,ci,b,null,null,2,0,0,iste,1,1,recibiste
recibir,ir,ci,NULL,ci,b,null,null,2,0,0,ió,0,1,recibió
recibir,ir,ci,NULL,ci,b,null,null,2,0,0,imos,1,1,recibimos
recibir,ir,ci,NULL,ci,b,null,null,2,0,0,isteis,1,1,recibisteis
recibir,ir,ci,NULL,ci,b,null,null,2,0,0,ieron,1,1,recibieron
recibir,ir,ci,NULL,ci,b,null,null,3,0,0,iré,1,1,recibiré
recibir,ir,ci,NULL,ci,b,null,null,3,0,0,irás,1,1,recibirás
recibir,ir,ci,NULL,ci,b,null,null,3,0,0,irá,1,1,recibirá
recibir,ir,ci,NULL,ci,b,null,null,3,0,0,iremos,1,1,recibiremos
recibir,ir,ci,NULL,ci,b,null,null,3,0,0,iréis,1,1,recibiréis
recibir,ir,ci,NULL,ci,b,null,null,3,0,0,irán,1,1,recibirán
recibir,ir,ci,NULL,ci,b,null,null,4,0,0,iría,1,1,recibiría
recibir,ir,ci,NULL,ci,b,null,null,4,0,0,irías,1,1,recibirías
recibir,ir,ci,NULL,ci,b,null,null,4,0,0,iría,1,1,recibiría
recibir,ir,ci,NULL,ci,b,null,null,4,0,0,iríamos,1,1,recibiríamos
recibir,ir,ci,NULL,ci,b,null,null,4,0,0,iríais,1,1,recibiríais
recibir,ir,ci,NULL,ci,b,null,null,4,0,0,irían,1,1,recibirían
recibir,ir,ci,NULL,ci,b,null,null,0,1,0,a,0,1,reciba
recibir,ir,ci,NULL,ci,b,null,null,0,1,0,as,0,1,recibas
recibir,ir,ci,NULL,ci,b,null,null,0,1,0,a,0,1,reciba
recibir,ir,ci,NULL,ci,b,null,null,0,1,0,amos,1,1,recibamos
recibir,ir,ci,NULL,ci,b,null,null,0,1,0,áis,0,1,recibáis
recibir,ir,ci,NULL,ci,b,null,null,0,1,0,an,0,1,reciban
recibir,ir,ci,NULL,ci,b,null,null,1,1,0,iera,1,1,recibiera
recibir,ir,ci,NULL,ci,b,null,null,1,1,0,ieras,1,1,recibieras
recibir,ir,ci,NULL,ci,b,null,null,1,1,0,iera,1,1,recibiera
recibir,ir,ci,NULL,ci,b,null,null,1,1,0,iéramos,1,1,recibiéramos
recibir,ir,ci,NULL,ci,b,null,null,1,1,0,ierais,1,1,recibierais
recibir,ir,ci,NULL,ci,b,null,null,1,1,0,ieran,1,1,recibieran
recibir,ir,ci,NULL,ci,b,null,null,3,1,0,iere,1,1,recibiere
recibir,ir,ci,NULL,ci,b,null,null,3,1,0,ieres,1,1,recibieres
recibir,ir,ci,NULL,ci,b,null,null,3,1,0,iere,1,1,recibiere
recibir,ir,ci,NULL,ci,b,null,null,3,1,0,iéremos,1,1,recibiéremos
recibir,ir,ci,NULL,ci,b,null,null,3,1,0,iereis,1,1,recibiereis
recibir,ir,ci,NULL,ci,b,null,null,3,1,0,ieren,1,1,recibieren
recibir,ir,ci,NULL,ci,b,null,null,0,2,-,?,0,null,-
recibir,ir,ci,NULL,ci,b,null,null,0,2,0,e,0,1,recibe
recibir,ir,ci,NULL,ci,b,null,null,0,2,0,a,0,1,reciba
recibir,ir,ci,NULL,ci,b,null,null,0,2,0,amos,1,1,recibamos
recibir,ir,ci,NULL,ci,b,null,null,0,2,0,id,0,1,recibid
recibir,ir,ci,NULL,ci,b,null,null,0,2,0,an,0,1,reciban
reconocer,er,no,NULL,no,c,null,null,0,0,noz,o,1,1,reconozco
reconocer,er,no,NULL,no,c,null,null,0,0,0,es,0,1,reconoces
reconocer,er,no,NULL,no,c,null,null,0,0,0,e,0,1,reconoce
reconocer,er,no,NULL,no,c,null,null,0,0,0,emos,1,1,reconocemos
reconocer,er,no,NULL,no,c,null,null,0,0,0,éis,0,1,reconocéis
reconocer,er,no,NULL,no,c,null,null,0,0,0,en,0,1,reconocen
reconocer,er,no,NULL,no,c,null,null,1,0,0,ía,1,1,reconocía
reconocer,er,no,NULL,no,c,null,null,1,0,0,ías,1,1,reconocías
reconocer,er,no,NULL,no,c,null,null,1,0,0,ía,1,1,reconocía
reconocer,er,no,NULL,no,c,null,null,1,0,0,íamos,1,1,reconocíamos
reconocer,er,no,NULL,no,c,null,null,1,0,0,íais,1,1,reconocíais
reconocer,er,no,NULL,no,c,null,null,1,0,0,ían,1,1,reconocían
reconocer,er,no,NULL,no,c,null,null,2,0,0,í,0,1,reconocí
reconocer,er,no,NULL,no,c,null,null,2,0,0,iste,1,1,reconociste
reconocer,er,no,NULL,no,c,null,null,2,0,0,ió,0,1,reconoció
reconocer,er,no,NULL,no,c,null,null,2,0,0,imos,1,1,reconocimos
reconocer,er,no,NULL,no,c,null,null,2,0,0,isteis,1,1,reconocisteis
reconocer,er,no,NULL,no,c,null,null,2,0,0,ieron,1,1,reconocieron
reconocer,er,no,NULL,no,c,null,null,3,0,0,eré,1,1,reconoceré
reconocer,er,no,NULL,no,c,null,null,3,0,0,erás,1,1,reconocerás
reconocer,er,no,NULL,no,c,null,null,3,0,0,erá,1,1,reconocerá
reconocer,er,no,NULL,no,c,null,null,3,0,0,eremos,1,1,reconoceremos
reconocer,er,no,NULL,no,c,null,null,3,0,0,eréis,1,1,reconoceréis
reconocer,er,no,NULL,no,c,null,null,3,0,0,erán,1,1,reconocerán
reconocer,er,no,NULL,no,c,null,null,4,0,0,ería,1,1,reconocería
reconocer,er,no,NULL,no,c,null,null,4,0,0,erías,1,1,reconocerías
reconocer,er,no,NULL,no,c,null,null,4,0,0,ería,1,1,reconocería
reconocer,er,no,NULL,no,c,null,null,4,0,0,eríamos,1,1,reconoceríamos
reconocer,er,no,NULL,no,c,null,null,4,0,0,eríais,1,1,reconoceríais
reconocer,er,no,NULL,no,c,null,null,4,0,0,erían,1,1,reconocerían
reconocer,er,no,NULL,no,c,null,null,0,1,noz,a,1,1,reconozca
reconocer,er,no,NULL,no,c,null,null,0,1,noz,as,1,1,reconozcas
reconocer,er,no,NULL,no,c,null,null,0,1,noz,a,1,1,reconozca
reconocer,er,no,NULL,no,c,null,null,0,1,noz,amos,1,1,reconozcamos
reconocer,er,no,NULL,no,c,null,null,0,1,noz,áis,1,1,reconozcáis
reconocer,er,no,NULL,no,c,null,null,0,1,noz,an,1,1,reconozcan
reconocer,er,no,NULL,no,c,null,null,1,1,0,iera,1,1,reconociera
reconocer,er,no,NULL,no,c,null,null,1,1,0,ieras,1,1,reconocieras
reconocer,er,no,NULL,no,c,null,null,1,1,0,iera,1,1,reconociera
reconocer,er,no,NULL,no,c,null,null,1,1,0,iéramos,1,1,reconociéramos
reconocer,er,no,NULL,no,c,null,null,1,1,0,ierais,1,1,reconocierais
reconocer,er,no,NULL,no,c,null,null,1,1,0,ieran,1,1,reconocieran
reconocer,er,no,NULL,no,c,null,null,3,1,0,iere,1,1,reconociere
reconocer,er,no,NULL,no,c,null,null,3,1,0,ieres,1,1,reconocieres
reconocer,er,no,NULL,no,c,null,null,3,1,0,iere,1,1,reconociere
reconocer,er,no,NULL,no,c,null,null,3,1,0,iéremos,1,1,reconociéremos
reconocer,er,no,NULL,no,c,null,null,3,1,0,iereis,1,1,reconociereis
reconocer,er,no,NULL,no,c,null,null,3,1,0,ieren,1,1,reconocieren
reconocer,er,no,NULL,no,c,null,null,0,2,-,?,0,null,-
reconocer,er,no,NULL,no,c,null,null,0,2,0,e,0,1,reconoce
reconocer,er,no,NULL,no,c,null,null,0,2,noz,a,1,1,reconozca
reconocer,er,no,NULL,no,c,null,null,0,2,noz,amos,1,1,reconozcamos
reconocer,er,no,NULL,no,c,null,null,0,2,0,ed,0,1,reconoced
reconocer,er,no,NULL,no,c,null,null,0,2,noz,an,1,1,reconozcan
robar,ar,ro,NULL,ro,b,null,null,0,0,0,o,0,1,robo
robar,ar,ro,NULL,ro,b,null,null,0,0,0,as,0,1,robas
robar,ar,ro,NULL,ro,b,null,null,0,0,0,a,0,1,roba
robar,ar,ro,NULL,ro,b,null,null,0,0,0,amos,1,1,robamos
robar,ar,ro,NULL,ro,b,null,null,0,0,0,áis,0,1,robáis
robar,ar,ro,NULL,ro,b,null,null,0,0,0,an,0,1,roban
robar,ar,ro,NULL,ro,b,null,null,1,0,0,aba,1,1,robaba
robar,ar,ro,NULL,ro,b,null,null,1,0,0,abas,1,1,robabas
robar,ar,ro,NULL,ro,b,null,null,1,0,0,aba,1,1,robaba
robar,ar,ro,NULL,ro,b,null,null,1,0,0,ábamos,1,1,robábamos
robar,ar,ro,NULL,ro,b,null,null,1,0,0,abais,1,1,robabais
robar,ar,ro,NULL,ro,b,null,null,1,0,0,aban,1,1,robaban
robar,ar,ro,NULL,ro,b,null,null,2,0,0,é,0,1,robé
robar,ar,ro,NULL,ro,b,null,null,2,0,0,aste,1,1,robaste
robar,ar,ro,NULL,ro,b,null,null,2,0,0,ó,0,1,robó
robar,ar,ro,NULL,ro,b,null,null,2,0,0,amos,1,1,robamos
robar,ar,ro,NULL,ro,b,null,null,2,0,0,asteis,1,1,robasteis
robar,ar,ro,NULL,ro,b,null,null,2,0,0,aron,1,1,robaron
robar,ar,ro,NULL,ro,b,null,null,3,0,0,aré,1,1,robaré
robar,ar,ro,NULL,ro,b,null,null,3,0,0,arás,1,1,robarás
robar,ar,ro,NULL,ro,b,null,null,3,0,0,ará,1,1,robará
robar,ar,ro,NULL,ro,b,null,null,3,0,0,aremos,1,1,robaremos
robar,ar,ro,NULL,ro,b,null,null,3,0,0,aréis,1,1,robaréis
robar,ar,ro,NULL,ro,b,null,null,3,0,0,arán,1,1,robarán
robar,ar,ro,NULL,ro,b,null,null,4,0,0,aría,1,1,robaría
robar,ar,ro,NULL,ro,b,null,null,4,0,0,arías,1,1,robarías
robar,ar,ro,NULL,ro,b,null,null,4,0,0,aría,1,1,robaría
robar,ar,ro,NULL,ro,b,null,null,4,0,0,aríamos,1,1,robaríamos
robar,ar,ro,NULL,ro,b,null,null,4,0,0,aríais,1,1,robaríais
robar,ar,ro,NULL,ro,b,null,null,4,0,0,arían,1,1,robarían
robar,ar,ro,NULL,ro,b,null,null,0,1,0,e,0,1,robe
robar,ar,ro,NULL,ro,b,null,null,0,1,0,es,0,1,robes
robar,ar,ro,NULL,ro,b,null,null,0,1,0,e,0,1,robe
robar,ar,ro,NULL,ro,b,null,null,0,1,0,emos,1,1,robemos
robar,ar,ro,NULL,ro,b,null,null,0,1,0,éis,0,1,robéis
robar,ar,ro,NULL,ro,b,null,null,0,1,0,en,0,1,roben
robar,ar,ro,NULL,ro,b,null,null,1,1,0,ara,1,1,robara
robar,ar,ro,NULL,ro,b,null,null,1,1,0,aras,1,1,robaras
robar,ar,ro,NULL,ro,b,null,null,1,1,0,ara,1,1,robara
robar,ar,ro,NULL,ro,b,null,null,1,1,0,áramos,1,1,robáramos
robar,ar,ro,NULL,ro,b,null,null,1,1,0,arais,1,1,robarais
robar,ar,ro,NULL,ro,b,null,null,1,1,0,aran,1,1,robaran
robar,ar,ro,NULL,ro,b,null,null,3,1,0,are,1,1,robare
robar,ar,ro,NULL,ro,b,null,null,3,1,0,ares,1,1,robares
robar,ar,ro,NULL,ro,b,null,null,3,1,0,are,1,1,robare
robar,ar,ro,NULL,ro,b,null,null,3,1,0,áremos,1,1,robáremos
robar,ar,ro,NULL,ro,b,null,null,3,1,0,areis,1,1,robareis
robar,ar,ro,NULL,ro,b,null,null,3,1,0,aren,1,1,robaren
robar,ar,ro,NULL,ro,b,null,null,0,2,-,?,0,null,-
robar,ar,ro,NULL,ro,b,null,null,0,2,0,a,0,1,roba
robar,ar,ro,NULL,ro,b,null,null,0,2,0,e,0,1,robe
robar,ar,ro,NULL,ro,b,null,null,0,2,0,emos,1,1,robemos
robar,ar,ro,NULL,ro,b,null,null,0,2,0,ad,0,1,robad
robar,ar,ro,NULL,ro,b,null,null,0,2,0,en,0,1,roben
grabar,ar,gra,g,ra,b,null,null,0,0,0,o,0,1,grabo
grabar,ar,gra,g,ra,b,null,null,0,0,0,as,0,1,grabas
grabar,ar,gra,g,ra,b,null,null,0,0,0,a,0,1,graba
grabar,ar,gra,g,ra,b,null,null,0,0,0,amos,1,1,grabamos
grabar,ar,gra,g,ra,b,null,null,0,0,0,áis,0,1,grabáis
grabar,ar,gra,g,ra,b,null,null,0,0,0,an,0,1,graban
grabar,ar,gra,g,ra,b,null,null,1,0,0,aba,1,1,grababa
grabar,ar,gra,g,ra,b,null,null,1,0,0,abas,1,1,grababas
grabar,ar,gra,g,ra,b,null,null,1,0,0,aba,1,1,grababa
grabar,ar,gra,g,ra,b,null,null,1,0,0,ábamos,1,1,grabábamos
grabar,ar,gra,g,ra,b,null,null,1,0,0,abais,1,1,grababais
grabar,ar,gra,g,ra,b,null,null,1,0,0,aban,1,1,grababan
grabar,ar,gra,g,ra,b,null,null,2,0,0,é,0,1,grabé
grabar,ar,gra,g,ra,b,null,null,2,0,0,aste,1,1,grabaste
grabar,ar,gra,g,ra,b,null,null,2,0,0,ó,0,1,grabó
grabar,ar,gra,g,ra,b,null,null,2,0,0,amos,1,1,grabamos
grabar,ar,gra,g,ra,b,null,null,2,0,0,asteis,1,1,grabasteis
grabar,ar,gra,g,ra,b,null,null,2,0,0,aron,1,1,grabaron
grabar,ar,gra,g,ra,b,null,null,3,0,0,aré,1,1,grabaré
grabar,ar,gra,g,ra,b,null,null,3,0,0,arás,1,1,grabarás
grabar,ar,gra,g,ra,b,null,null,3,0,0,ará,1,1,grabará
grabar,ar,gra,g,ra,b,null,null,3,0,0,aremos,1,1,grabaremos
grabar,ar,gra,g,ra,b,null,null,3,0,0,aréis,1,1,grabaréis
grabar,ar,gra,g,ra,b,null,null,3,0,0,arán,1,1,grabarán
grabar,ar,gra,g,ra,b,null,null,4,0,0,aría,1,1,grabaría
grabar,ar,gra,g,ra,b,null,null,4,0,0,arías,1,1,grabarías
grabar,ar,gra,g,ra,b,null,null,4,0,0,aría,1,1,grabaría
grabar,ar,gra,g,ra,b,null,null,4,0,0,aríamos,1,1,grabaríamos
grabar,ar,gra,g,ra,b,null,null,4,0,0,aríais,1,1,grabaríais
grabar,ar,gra,g,ra,b,null,null,4,0,0,arían,1,1,grabarían
grabar,ar,gra,g,ra,b,null,null,0,1,0,e,0,1,grabe
grabar,ar,gra,g,ra,b,null,null,0,1,0,es,0,1,grabes
grabar,ar,gra,g,ra,b,null,null,0,1,0,e,0,1,grabe
grabar,ar,gra,g,ra,b,null,null,0,1,0,emos,1,1,grabemos
grabar,ar,gra,g,ra,b,null,null,0,1,0,éis,0,1,grabéis
grabar,ar,gra,g,ra,b,null,null,0,1,0,en,0,1,graben
grabar,ar,gra,g,ra,b,null,null,1,1,0,ara,1,1,grabara
grabar,ar,gra,g,ra,b,null,null,1,1,0,aras,1,1,grabaras
grabar,ar,gra,g,ra,b,null,null,1,1,0,ara,1,1,grabara
grabar,ar,gra,g,ra,b,null,null,1,1,0,áramos,1,1,grabáramos
grabar,ar,gra,g,ra,b,null,null,1,1,0,arais,1,1,grabarais
grabar,ar,gra,g,ra,b,null,null,1,1,0,aran,1,1,grabaran
grabar,ar,gra,g,ra,b,null,null,3,1,0,are,1,1,grabare
grabar,ar,gra,g,ra,b,null,null,3,1,0,ares,1,1,grabares
grabar,ar,gra,g,ra,b,null,null,3,1,0,are,1,1,grabare
grabar,ar,gra,g,ra,b,null,null,3,1,0,áremos,1,1,grabáremos
grabar,ar,gra,g,ra,b,null,null,3,1,0,areis,1,1,grabareis
grabar,ar,gra,g,ra,b,null,null,3,1,0,aren,1,1,grabaren
grabar,ar,gra,g,ra,b,null,null,0,2,-,?,0,null,-
grabar,ar,gra,g,ra,b,null,null,0,2,0,a,0,1,graba
grabar,ar,gra,g,ra,b,null,null,0,2,0,e,0,1,grabe
grabar,ar,gra,g,ra,b,null,null,0,2,0,emos,1,1,grabemos
grabar,ar,gra,g,ra,b,null,null,0,2,0,ad,0,1,grabad
grabar,ar,gra,g,ra,b,null,null,0,2,0,en,0,1,graben
reducir,ir,du,NULL,du,c,null,null,0,0,duz,o,1,1,reduzco
reducir,ir,du,NULL,du,c,null,null,0,0,0,es,0,1,reduces
reducir,ir,du,NULL,du,c,null,null,0,0,0,e,0,1,reduce
reducir,ir,du,NULL,du,c,null,null,0,0,0,imos,1,1,reducimos
reducir,ir,du,NULL,du,c,null,null,0,0,0,ís,0,1,reducís
reducir,ir,du,NULL,du,c,null,null,0,0,0,en,0,1,reducen
reducir,ir,du,NULL,du,c,null,null,1,0,0,ía,1,1,reducía
reducir,ir,du,NULL,du,c,null,null,1,0,0,ías,1,1,reducías
reducir,ir,du,NULL,du,c,null,null,1,0,0,ía,1,1,reducía
reducir,ir,du,NULL,du,c,null,null,1,0,0,íamos,1,1,reducíamos
reducir,ir,du,NULL,du,c,null,null,1,0,0,íais,1,1,reducíais
reducir,ir,du,NULL,du,c,null,null,1,0,0,ían,1,1,reducían
reducir,ir,du,NULL,du,c,null,null,2,0,0,je,0,1,reduje
reducir,ir,du,NULL,du,c,null,null,2,0,0,jiste,1,1,redujiste
reducir,ir,du,NULL,du,c,null,null,2,0,0,jo,0,1,redujo
reducir,ir,du,NULL,du,c,null,null,2,0,0,jimos,1,1,redujimos
reducir,ir,du,NULL,du,c,null,null,2,0,0,jisteis,1,1,redujisteis
reducir,ir,du,NULL,du,c,null,null,2,0,0,jeron,1,1,redujeron
reducir,ir,du,NULL,du,c,null,null,3,0,0,iré,1,1,reduciré
reducir,ir,du,NULL,du,c,null,null,3,0,0,irás,1,1,reducirás
reducir,ir,du,NULL,du,c,null,null,3,0,0,irá,1,1,reducirá
reducir,ir,du,NULL,du,c,null,null,3,0,0,iremos,1,1,reduciremos
reducir,ir,du,NULL,du,c,null,null,3,0,0,iréis,1,1,reduciréis
reducir,ir,du,NULL,du,c,null,null,3,0,0,irán,1,1,reducirán
reducir,ir,du,NULL,du,c,null,null,4,0,0,iría,1,1,reduciría
reducir,ir,du,NULL,du,c,null,null,4,0,0,irías,1,1,reducirías
reducir,ir,du,NULL,du,c,null,null,4,0,0,iría,1,1,reduciría
reducir,ir,du,NULL,du,c,null,null,4,0,0,iríamos,1,1,reduciríamos
reducir,ir,du,NULL,du,c,null,null,4,0,0,iríais,1,1,reduciríais
reducir,ir,du,NULL,du,c,null,null,4,0,0,irían,1,1,reducirían
reducir,ir,du,NULL,du,c,null,null,0,1,duz,a,1,1,reduzca
reducir,ir,du,NULL,du,c,null,null,0,1,duz,as,1,1,reduzcas
reducir,ir,du,NULL,du,c,null,null,0,1,duz,a,1,1,reduzca
reducir,ir,du,NULL,du,c,null,null,0,1,duz,amos,1,1,reduzcamos
reducir,ir,du,NULL,du,c,null,null,0,1,duz,áis,1,1,reduzcáis
reducir,ir,du,NULL,du,c,null,null,0,1,duz,an,1,1,reduzcan
reducir,ir,du,NULL,du,c,null,null,1,1,0,jera,1,1,redujera
reducir,ir,du,NULL,du,c,null,null,1,1,0,jeras,1,1,redujeras
reducir,ir,du,NULL,du,c,null,null,1,1,0,jera,1,1,redujera
reducir,ir,du,NULL,du,c,null,null,1,1,0,jéramos,1,1,redujéramos
reducir,ir,du,NULL,du,c,null,null,1,1,0,jerais,1,1,redujerais
reducir,ir,du,NULL,du,c,null,null,1,1,0,jeran,1,1,redujeran
reducir,ir,du,NULL,du,c,null,null,3,1,0,jere,1,1,redujere
reducir,ir,du,NULL,du,c,null,null,3,1,0,jeres,1,1,redujeres
reducir,ir,du,NULL,du,c,null,null,3,1,0,jere,1,1,redujere
reducir,ir,du,NULL,du,c,null,null,3,1,0,jéremos,1,1,redujéremos
reducir,ir,du,NULL,du,c,null,null,3,1,0,jereis,1,1,redujereis
reducir,ir,du,NULL,du,c,null,null,3,1,0,jeren,1,1,redujeren
reducir,ir,du,NULL,du,c,null,null,0,2,-,?,0,null,-
reducir,ir,du,NULL,du,c,null,null,0,2,0,e,0,1,reduce
reducir,ir,du,NULL,du,c,null,null,0,2,duz,a,1,1,reduzca
reducir,ir,du,NULL,du,c,null,null,0,2,duz,amos,1,1,reduzcamos
reducir,ir,du,NULL,du,c,null,null,0,2,0,id,0,1,reducid
reducir,ir,du,NULL,du,c,null,null,0,2,duz,an,1,1,reduzcan
reflejar,ar,fle,f,le,j,null,null,0,0,0,o,0,1,reflejo
reflejar,ar,fle,f,le,j,null,null,0,0,0,as,0,1,reflejas
reflejar,ar,fle,f,le,j,null,null,0,0,0,a,0,1,refleja
reflejar,ar,fle,f,le,j,null,null,0,0,0,amos,1,1,reflejamos
reflejar,ar,fle,f,le,j,null,null,0,0,0,áis,0,1,reflejáis
reflejar,ar,fle,f,le,j,null,null,0,0,0,an,0,1,reflejan
reflejar,ar,fle,f,le,j,null,null,1,0,0,aba,1,1,reflejaba
reflejar,ar,fle,f,le,j,null,null,1,0,0,abas,1,1,reflejabas
reflejar,ar,fle,f,le,j,null,null,1,0,0,aba,1,1,reflejaba
reflejar,ar,fle,f,le,j,null,null,1,0,0,ábamos,1,1,reflejábamos
reflejar,ar,fle,f,le,j,null,null,1,0,0,abais,1,1,reflejabais
reflejar,ar,fle,f,le,j,null,null,1,0,0,aban,1,1,reflejaban
reflejar,ar,fle,f,le,j,null,null,2,0,0,é,0,1,reflejé
reflejar,ar,fle,f,le,j,null,null,2,0,0,aste,1,1,reflejaste
reflejar,ar,fle,f,le,j,null,null,2,0,0,ó,0,1,reflejó
reflejar,ar,fle,f,le,j,null,null,2,0,0,amos,1,1,reflejamos
reflejar,ar,fle,f,le,j,null,null,2,0,0,asteis,1,1,reflejasteis
reflejar,ar,fle,f,le,j,null,null,2,0,0,aron,1,1,reflejaron
reflejar,ar,fle,f,le,j,null,null,3,0,0,aré,1,1,reflejaré
reflejar,ar,fle,f,le,j,null,null,3,0,0,arás,1,1,reflejarás
reflejar,ar,fle,f,le,j,null,null,3,0,0,ará,1,1,reflejará
reflejar,ar,fle,f,le,j,null,null,3,0,0,aremos,1,1,reflejaremos
reflejar,ar,fle,f,le,j,null,null,3,0,0,aréis,1,1,reflejaréis
reflejar,ar,fle,f,le,j,null,null,3,0,0,arán,1,1,reflejarán
reflejar,ar,fle,f,le,j,null,null,4,0,0,aría,1,1,reflejaría
reflejar,ar,fle,f,le,j,null,null,4,0,0,arías,1,1,reflejarías
reflejar,ar,fle,f,le,j,null,null,4,0,0,aría,1,1,reflejaría
reflejar,ar,fle,f,le,j,null,null,4,0,0,aríamos,1,1,reflejaríamos
reflejar,ar,fle,f,le,j,null,null,4,0,0,aríais,1,1,reflejaríais
reflejar,ar,fle,f,le,j,null,null,4,0,0,arían,1,1,reflejarían
reflejar,ar,fle,f,le,j,null,null,0,1,0,e,0,1,refleje
reflejar,ar,fle,f,le,j,null,null,0,1,0,es,0,1,reflejes
reflejar,ar,fle,f,le,j,null,null,0,1,0,e,0,1,refleje
reflejar,ar,fle,f,le,j,null,null,0,1,0,emos,1,1,reflejemos
reflejar,ar,fle,f,le,j,null,null,0,1,0,éis,0,1,reflejéis
reflejar,ar,fle,f,le,j,null,null,0,1,0,en,0,1,reflejen
reflejar,ar,fle,f,le,j,null,null,1,1,0,ara,1,1,reflejara
reflejar,ar,fle,f,le,j,null,null,1,1,0,aras,1,1,reflejaras
reflejar,ar,fle,f,le,j,null,null,1,1,0,ara,1,1,reflejara
reflejar,ar,fle,f,le,j,null,null,1,1,0,áramos,1,1,reflejáramos
reflejar,ar,fle,f,le,j,null,null,1,1,0,arais,1,1,reflejarais
reflejar,ar,fle,f,le,j,null,null,1,1,0,aran,1,1,reflejaran
reflejar,ar,fle,f,le,j,null,null,3,1,0,are,1,1,reflejare
reflejar,ar,fle,f,le,j,null,null,3,1,0,ares,1,1,reflejares
reflejar,ar,fle,f,le,j,null,null,3,1,0,are,1,1,reflejare
reflejar,ar,fle,f,le,j,null,null,3,1,0,áremos,1,1,reflejáremos
reflejar,ar,fle,f,le,j,null,null,3,1,0,areis,1,1,reflejareis
reflejar,ar,fle,f,le,j,null,null,3,1,0,aren,1,1,reflejaren
reflejar,ar,fle,f,le,j,null,null,0,2,-,?,0,null,-
reflejar,ar,fle,f,le,j,null,null,0,2,0,a,0,1,refleja
reflejar,ar,fle,f,le,j,null,null,0,2,0,e,0,1,refleje
reflejar,ar,fle,f,le,j,null,null,0,2,0,emos,1,1,reflejemos
reflejar,ar,fle,f,le,j,null,null,0,2,0,ad,0,1,reflejad
reflejar,ar,fle,f,le,j,null,null,0,2,0,en,0,1,reflejen
rechazar,ar,cha,c,ha,z,null,null,0,0,0,o,0,1,rechazo
rechazar,ar,cha,c,ha,z,null,null,0,0,0,as,0,1,rechazas
rechazar,ar,cha,c,ha,z,null,null,0,0,0,a,0,1,rechaza
rechazar,ar,cha,c,ha,z,null,null,0,0,0,amos,1,1,rechazamos
rechazar,ar,cha,c,ha,z,null,null,0,0,0,áis,0,1,rechazáis
rechazar,ar,cha,c,ha,z,null,null,0,0,0,an,0,1,rechazan
rechazar,ar,cha,c,ha,z,null,null,1,0,0,aba,1,1,rechazaba
rechazar,ar,cha,c,ha,z,null,null,1,0,0,abas,1,1,rechazabas
rechazar,ar,cha,c,ha,z,null,null,1,0,0,aba,1,1,rechazaba
rechazar,ar,cha,c,ha,z,null,null,1,0,0,ábamos,1,1,rechazábamos
rechazar,ar,cha,c,ha,z,null,null,1,0,0,abais,1,1,rechazabais
rechazar,ar,cha,c,ha,z,null,null,1,0,0,aban,1,1,rechazaban
rechazar,ar,cha,c,ha,z,null,null,2,0,0,cé,0,1,rechacé
rechazar,ar,cha,c,ha,z,null,null,2,0,0,aste,1,1,rechazaste
rechazar,ar,cha,c,ha,z,null,null,2,0,0,ó,0,1,rechazó
rechazar,ar,cha,c,ha,z,null,null,2,0,0,amos,1,1,rechazamos
rechazar,ar,cha,c,ha,z,null,null,2,0,0,asteis,1,1,rechazasteis
rechazar,ar,cha,c,ha,z,null,null,2,0,0,aron,1,1,rechazaron
rechazar,ar,cha,c,ha,z,null,null,3,0,0,aré,1,1,rechazaré
rechazar,ar,cha,c,ha,z,null,null,3,0,0,arás,1,1,rechazarás
rechazar,ar,cha,c,ha,z,null,null,3,0,0,ará,1,1,rechazará
rechazar,ar,cha,c,ha,z,null,null,3,0,0,aremos,1,1,rechazaremos
rechazar,ar,cha,c,ha,z,null,null,3,0,0,aréis,1,1,rechazaréis
rechazar,ar,cha,c,ha,z,null,null,3,0,0,arán,1,1,rechazarán
rechazar,ar,cha,c,ha,z,null,null,4,0,0,aría,1,1,rechazaría
rechazar,ar,cha,c,ha,z,null,null,4,0,0,arías,1,1,rechazarías
rechazar,ar,cha,c,ha,z,null,null,4,0,0,aría,1,1,rechazaría
rechazar,ar,cha,c,ha,z,null,null,4,0,0,aríamos,1,1,rechazaríamos
rechazar,ar,cha,c,ha,z,null,null,4,0,0,aríais,1,1,rechazaríais
rechazar,ar,cha,c,ha,z,null,null,4,0,0,arían,1,1,rechazarían
rechazar,ar,cha,c,ha,z,null,null,0,1,0,ce,0,1,rechace
rechazar,ar,cha,c,ha,z,null,null,0,1,0,ces,0,1,rechaces
rechazar,ar,cha,c,ha,z,null,null,0,1,0,ce,0,1,rechace
rechazar,ar,cha,c,ha,z,null,null,0,1,0,cemos,1,1,rechacemos
rechazar,ar,cha,c,ha,z,null,null,0,1,0,céis,0,1,rechacéis
